totalNotes,sustainedNotes,totalSustainDuration,songLength,selected_instruments,initial_instruments,average_tempo,unit_time,crotchet
247,237,189.97834988964857,04:05,Voice Oohs,"Flute, Clarinet, Alto Sax, Tenor Sax, Baritone Sax, Trumpet, Trombone, Vibraphone, Acoustic Guitar (steel), Standard Kit, Acoustic Bass, Acoustic Grand Piano, Acoustic Grand Piano, Pad 2 (warm), Pad 2 (warm), voice 2 and Instrument16",232.88667261209173,NOT QUANTIZED,0.2576360395682202
End Time,Start Time,Duration,Pitch,Sustained
14.618129851562498,13.638964164062498,0.9791656875000001,58,True
14.950160769531248,14.651332943359373,0.2988278261718751,60,True
15.610967400390622,14.983363861328122,0.6276035390625001,62,True
15.939743113281247,15.644170492187499,0.2955726210937488,58,True
16.269820908203123,15.972946205078124,0.296874703124999,60,True
16.625289302734373,16.305628164062497,0.31966113867187573,62,True
16.956018138671872,16.658492394531248,0.29752574414062494,65,True
17.284793851562497,16.989221230468747,0.2955726210937506,70,True
17.61682476953125,17.317996943359372,0.29882782617187686,74,True
18.60640711328125,17.650027861328123,0.9563792519531269,72,True
18.936484908203123,18.63961020507812,0.2968747031250025,67,True
19.622682138671873,18.972292164062498,0.6503899746093751,70,True
20.944295400390622,19.655885230468748,1.2884101699218746,65,True
21.273071113281247,20.977498492187497,0.2955726210937506,62,True
21.603148908203124,21.30627420507812,0.2968747031250025,64,True
22.289346138671874,21.6389561640625,0.6503899746093751,65,True
22.6181218515625,22.32254923046875,0.2955726210937506,65,True
22.95015276953125,22.651324943359374,0.29882782617187686,67,True
23.610959400390623,22.98335586132812,0.6276035390625019,69,True
23.939735113281248,23.644162492187498,0.2955726210937506,65,True
24.26981290820312,23.972938205078123,0.296874703124999,67,True
24.625281302734372,24.305620164062496,0.31966113867187573,69,True
24.95601013867187,24.65848439453125,0.2975257441406214,74,True
25.284785851562496,24.98921323046875,0.29557262109374705,77,True
25.616816769531248,25.317988943359374,0.2988278261718733,69,True
26.936476908203122,25.650019861328122,1.2864570468750003,67,True
27.291945302734373,26.972284164062497,0.31966113867187573,69,True
27.622674138671872,27.325148394531247,0.29752574414062494,74,True
