Relative Time,Note,Duration,Start Time,End Time
19.615382,70,1.176682535416667,19.615382,20.792064535416667
1.1538460000000015,75,1.1766825354166635,20.769228000000002,21.945910535416665
1.153845999999998,76,1.094951777083331,21.923074,23.01802577708333
1.153845999999998,76,2.353365070833334,23.076919999999998,25.43028507083333
2.3076919999999994,77,1.176682535416667,25.384611999999997,26.561294535416664
1.1538460000000015,80,1.094951777083331,26.538458,27.63340977708333
1.153845999999998,74,2.353365070833334,27.692303999999996,30.04566907083333
2.3076919999999994,75,1.176682535416667,29.999995999999996,31.176678535416663
1.1538460000000015,79,1.094951777083331,31.153841999999997,32.24879377708333
1.1538459999999944,72,2.353365070833334,32.30768799999999,34.661053070833326
2.307692000000003,75,1.2288974760416664,34.615379999999995,35.84427747604166
1.2038509635416688,77,1.3410735083333307,35.81923096354166,37.160304471874994
1.3182369729166652,79,1.094951777083331,37.13746793645833,38.23241971354166
1.1538459999999944,79,1.7307690000000022,38.29131393645832,40.022082936458325
1.7307690000000022,79,0.586538383333334,40.022082936458325,40.60862131979166
0.5769230000000007,77,0.586538383333334,40.599005936458326,41.18554431979166
0.5769230000000007,79,0.5769230000000007,41.17592893645833,41.75285193645833
0.5769230000000007,79,0.586538383333334,41.75285193645833,42.33939031979166
0.5769230000000007,80,0.586538383333334,42.32977493645833,42.91631331979166
0.5769230000000007,77,0.586538383333334,42.90669793645833,43.49323631979166
0.5769230000000007,75,0.586538383333334,43.48362093645833,44.070159319791664
0.5769230000000007,79,2.740384249999998,44.06054393645833,46.80092818645833
2.8846149999999966,77,0.586538383333334,46.94515893645833,47.53169731979166
0.5769230000000007,79,0.586538383333334,47.52208193645833,48.10862031979166
0.5769230000000007,77,0.586538383333334,48.09900493645833,48.68554331979166
0.5769230000000007,79,3.8353360270833363,48.67592793645833,52.511263963541666
5.769230000000007,75,1.7307690000000022,54.44515793645834,56.17592693645834
1.7307690000000022,75,0.586538383333334,56.17592693645834,56.76246531979167
0.5769230000000007,73,0.586538383333334,56.75284993645834,57.339388319791674
0.5769230000000007,75,0.5769230000000007,57.32977293645834,57.90669593645834
0.5769230000000007,75,0.586538383333334,57.90669593645834,58.493234319791675
0.5769230000000007,76,0.586538383333334,58.48361893645834,59.070157319791676
0.5769230000000007,73,0.586538383333334,59.06054193645834,59.64708031979168
0.5769230000000007,72,0.586538383333334,59.63746493645834,60.22400331979168
0.5769230000000007,75,2.740384249999998,60.214387936458344,62.95477218645834
2.8846149999999966,74,0.5769230000000007,63.09900293645834,63.67592593645834
0.5769230000000007,75,0.5769229999999936,63.67592593645834,64.25284893645834
0.5769229999999936,74,0.5769229999999936,64.25284893645834,64.82977193645833
0.5769229999999936,75,3.4615380000000044,64.82977193645833,68.29130993645833
5.769230000000007,79,1.7307689999999951,70.59900193645834,72.32977093645833
1.7307689999999951,79,0.586538383333334,72.32977093645833,72.91630931979167
0.5769229999999936,77,0.5865383833333482,72.90669393645832,73.49323231979167
0.5769230000000078,79,0.5769230000000078,73.48361693645833,74.06053993645834
0.5769230000000078,79,0.586538383333334,74.06053993645834,74.64707831979167
0.5769229999999936,80,0.5865383833333482,74.63746293645833,75.22400131979168
0.5769230000000078,77,0.5865383833333482,75.21438593645834,75.80092431979169
0.5769230000000078,75,0.5865383833333482,75.79130893645835,76.3778473197917
0.5769230000000078,79,2.7403842500000053,76.36823193645836,79.10861618645836
2.884615000000011,79,0.586538383333334,79.25284693645837,79.8393853197917
0.5769229999999936,77,0.5865383833333482,79.82976993645836,80.41630831979171
0.5769230000000078,79,0.5769230000000078,80.40669293645837,80.98361593645838
0.5769230000000078,79,0.586538383333334,80.98361593645838,81.57015431979171
0.5769229999999936,80,0.5865383833333482,81.56053893645837,82.14707731979172
0.5769230000000078,77,0.5865383833333482,82.13746193645838,82.72400031979173
0.5769230000000078,76,0.5865383833333482,82.71438493645839,83.30092331979174
0.5769230000000078,77,2.7403842500000053,83.2913079364584,86.0316921864584
2.884615000000011,79,0.586538383333334,86.1759229364584,86.76246131979174
0.5769229999999936,75,0.5865383833333482,86.7528459364584,87.33938431979175
0.5769230000000078,74,0.5456730041666731,87.32976893645841,87.87544194062508
0.5769230000000078,75,2.307692000000003,87.90669193645842,90.21438393645842
2.307692000000003,76,2.307692000000003,90.21438393645842,92.52207593645842
2.307692000000003,75,2.307692000000003,92.52207593645842,94.82976793645842
2.307692000000003,70,2.522087936458334,94.82976793645842,97.35185587291676
2.522087936458334,75,0.5769229999999936,97.35185587291676,97.92877887291675
1.1538459999999873,70,1.1766825354166741,98.50570187291675,99.68238440833342
1.1538460000000015,75,1.1766825354166741,99.65954787291675,100.83623040833342
1.1538460000000015,76,1.0949517770833381,100.81339387291675,101.90834565000009
1.1538460000000015,76,2.353365070833334,101.96723987291675,104.32060494375008
2.307692000000003,77,1.1766825354166741,104.27493187291675,105.45161440833343
1.1538460000000015,80,1.0949517770833381,105.42877787291675,106.52372965000009
1.1538460000000015,74,2.353365070833334,106.58262387291676,108.93598894375009
2.307692000000003,75,1.1766825354166741,108.89031587291676,110.06699840833343
1.1538460000000015,79,1.0949517770833381,110.04416187291676,111.1391136500001
1.1538460000000015,72,2.353365070833334,111.19800787291676,113.5513729437501
2.307692000000003,75,1.1766825354166741,113.50569987291676,114.68238240833344
1.1538460000000015,79,1.0949517770833381,114.65954587291677,115.7544976500001
1.1538460000000015,75,4.615384000000006,115.81339187291677,120.42877587291677
4.615384000000006,75,4.615384000000006,120.42877587291677,125.04415987291678
