totalNotes,sustainedNotes,totalSustainDuration,songLength,selected_instruments,initial_instruments,average_tempo,unit_time,crotchet
254,58,85.96929088125002,02:15,Flute,"Flute, Oboe, Clarinet in Bb, Bassoon, Player 1, Player 2, Player 3 and Player 4",160.0,NOT QUANTIZED,0.375
End Time,Start Time,Duration,Pitch,Sustained
4.3125,3.0,1.3125,74,True
4.453125,4.3125,0.140625,76,False
5.8125,4.5,1.3125,77,True
5.953125,5.8125,0.140625,79,False
6.375,6.0,0.375,77,False
6.75,6.375,0.375,76,False
7.125,6.75,0.375,77,False
7.453125,7.125,0.328125,74,False
8.8125,7.5,1.3125,76,True
8.953125,8.8125,0.140625,77,False
9.375,9.0,0.375,76,False
9.75,9.375,0.375,74,False
10.125,9.75,0.375,76,False
10.453125,10.125,0.328125,72,False
11.8125,10.5,1.3125,74,True
11.953125,11.8125,0.140625,73,False
15.0,12.0,3.0,69,True
16.3125,15.0,1.3125,81,True
16.453125,16.3125,0.140625,82,False
17.8125,16.5,1.3125,84,True
17.953125,17.8125,0.140625,86,False
18.375,18.0,0.375,84,False
18.75,18.375,0.375,82,False
19.125,18.75,0.375,84,False
19.453125,19.125,0.328125,81,False
20.8125,19.5,1.3125,82,True
20.953125,20.8125,0.140625,84,False
21.375,21.0,0.375,82,False
21.75,21.375,0.375,81,False
22.125,21.75,0.375,82,False
22.453125,22.125,0.328125,79,False
23.8125,22.5,1.3125,81,True
23.953125,23.8125,0.140625,80,False
27.0,24.0,3.0,81,True
28.3125,27.0,1.3125,74,True
28.453125,28.3125,0.140625,76,False
29.8125,28.5,1.3125,77,True
29.953125,29.8125,0.140625,79,False
30.375,30.0,0.375,77,False
30.75,30.375,0.375,76,False
31.125,30.75,0.375,77,False
31.453125,31.125,0.328125,74,False
32.8125,31.5,1.3125,76,True
32.953125,32.8125,0.140625,77,False
33.375,33.0,0.375,76,False
33.75,33.375,0.375,74,False
34.125,33.75,0.375,76,False
34.453125,34.125,0.328125,72,False
35.8125,34.5,1.3125,74,True
35.953125,35.8125,0.140625,73,False
39.0,36.0,3.0,69,True
40.3125,39.0,1.3125,77,True
40.453125,40.3125,0.140625,79,False
41.8125,40.5,1.3125,81,True
41.953125,41.8125,0.140625,82,False
42.375,42.0,0.375,81,False
42.75,42.375,0.375,79,False
43.125,42.75,0.375,81,False
43.453125,43.125,0.328125,77,False
44.8125,43.5,1.3125,79,True
44.953125,44.8125,0.140625,81,False
45.375,45.0,0.375,77,False
45.75,45.375,0.375,76,False
